combo_id,enrollment_1,enrollment_2,enrollment_3,run_name,learning_rate,epoch,sample_count,zero_shot_mean,sft_mean,sft_minus_zero
6,010.wav,020.wav,080.wav,C_lr1.5e-6_cosine8_ref031_seed42,1.5e-6,7,20,0.6871424778423231,0.6800107256849982,-0.0071317521573248666
7,010.wav,020.wav,090.wav,A_lr5e-7_cosine8_ref031_seed42,5e-7,0,20,0.6908902846805797,0.6799055288404078,-0.01098475584017189
7,010.wav,020.wav,090.wav,A_lr5e-7_cosine8_ref031_seed42,5e-7,1,20,0.6908902846805797,0.6853911314294353,-0.005499153251144362
7,010.wav,020.wav,090.wav,A_lr5e-7_cosine8_ref031_seed42,5e-7,2,20,0.6908902846805797,0.6870965815132637,-0.003793703167315976
7,010.wav,020.wav,090.wav,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,20,0.6908902846805797,0.6943929624808618,0.003502677800282128
7,010.wav,020.wav,090.wav,A_lr5e-7_cosine8_ref031_seed42,5e-7,4,20,0.6908902846805797,0.6753616414107765,-0.015528643269803188
7,010.wav,020.wav,090.wav,A_lr5e-7_cosine8_ref031_seed42,5e-7,5,20,0.6908902846805797,0.6851005381381392,-0.005789746542440466
7,010.wav,020.wav,090.wav,A_lr5e-7_cosine8_ref031_seed42,5e-7,6,20,0.6908902846805797,0.6958461813075436,0.00495589662696394
7,010.wav,020.wav,090.wav,A_lr5e-7_cosine8_ref031_seed42,5e-7,7,20,0.6908902846805797,0.6862227382321352,-0.004667546448444471
7,010.wav,020.wav,090.wav,B_lr1e-6_cosine8_ref031_seed42,1e-6,0,20,0.6908902846805797,0.6838930395190378,-0.006997245161541876
7,010.wav,020.wav,090.wav,B_lr1e-6_cosine8_ref031_seed42,1e-6,1,20,0.6908902846805797,0.688394752268023,-0.0024955324125566225
7,010.wav,020.wav,090.wav,B_lr1e-6_cosine8_ref031_seed42,1e-6,2,20,0.6908902846805797,0.6734265807884823,-0.017463703892097393
7,010.wav,020.wav,090.wav,B_lr1e-6_cosine8_ref031_seed42,1e-6,3,20,0.6908902846805797,0.6911425055957358,0.00025222091515608724
7,010.wav,020.wav,090.wav,B_lr1e-6_cosine8_ref031_seed42,1e-6,4,20,0.6908902846805797,0.6783266329992458,-0.012563651681333887
7,010.wav,020.wav,090.wav,B_lr1e-6_cosine8_ref031_seed42,1e-6,5,20,0.6908902846805797,0.6709269245908315,-0.019963360089748194
7,010.wav,020.wav,090.wav,B_lr1e-6_cosine8_ref031_seed42,1e-6,6,20,0.6908902846805797,0.6883398353541251,-0.0025504493264545403
7,010.wav,020.wav,090.wav,B_lr1e-6_cosine8_ref031_seed42,1e-6,7,20,0.6908902846805797,0.6733782093348957,-0.017512075345683997
7,010.wav,020.wav,090.wav,C_lr1.5e-6_cosine8_ref031_seed42,1.5e-6,0,20,0.6908902846805797,0.6864342455217378,-0.004456039158841851
7,010.wav,020.wav,090.wav,C_lr1.5e-6_cosine8_ref031_seed42,1.5e-6,1,20,0.6908902846805797,0.6829540108954628,-0.007936273785116854
7,010.wav,020.wav,090.wav,C_lr1.5e-6_cosine8_ref031_seed42,1.5e-6,2,20,0.6908902846805797,0.6810047695821123,-0.009885515098467357
7,010.wav,020.wav,090.wav,C_lr1.5e-6_cosine8_ref031_seed42,1.5e-6,3,20,0.6908902846805797,0.6857871199650677,-0.005103164715511976
7,010.wav,020.wav,090.wav,C_lr1.5e-6_cosine8_ref031_seed42,1.5e-6,4,20,0.6908902846805797,0.68518944389703,-0.00570084078354971
7,010.wav,020.wav,090.wav,C_lr1.5e-6_cosine8_ref031_seed42,1.5e-6,5,20,0.6908902846805797,0.6808775229199874,-0.010012761760592293
7,010.wav,020.wav,090.wav,C_lr1.5e-6_cosine8_ref031_seed42,1.5e-6,6,20,0.6908902846805797,0.6789531880618567,-0.011937096618722998
7,010.wav,020.wav,090.wav,C_lr1.5e-6_cosine8_ref031_seed42,1.5e-6,7,20,0.6908902846805797,0.6804416114714874,-0.010448673209092263
8,010.wav,020.wav,100.wav,A_lr5e-7_cosine8_ref031_seed42,5e-7,0,20,0.6984253224763638,0.6904593617939114,-0.007965960682452367
8,010.wav,020.wav,100.wav,A_lr5e-7_cosine8_ref031_seed42,5e-7,1,20,0.6984253224763638,0.6952956610680906,-0.003129661408273199
8,010.wav,020.wav,100.wav,A_lr5e-7_cosine8_ref031_seed42,5e-7,2,20,0.6984253224763638,0.6947517082775257,-0.003673614198838049
8,010.wav,020.wav,100.wav,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,20,0.6984253224763638,0.703190438171168,0.004765115694804201
8,010.wav,020.wav,100.wav,A_lr5e-7_cosine8_ref031_seed42,5e-7,4,20,0.6984253224763638,0.6831562791016098,-0.015269043374753988
8,010.wav,020.wav,100.wav,A_lr5e-7_cosine8_ref031_seed42,5e-7,5,20,0.6984253224763638,0.6945861683128959,-0.003839154163467917
8,010.wav,020.wav,100.wav,A_lr5e-7_cosine8_ref031_seed42,5e-7,6,20,0.6984253224763638,0.7031599444373248,0.004734621960960972
8,010.wav,020.wav,100.wav,A_lr5e-7_cosine8_ref031_seed42,5e-7,7,20,0.6984253224763638,0.6925797557766007,-0.005845566699763105
8,010.wav,020.wav,100.wav,B_lr1e-6_cosine8_ref031_seed42,1e-6,0,20,0.6984253224763638,0.6935337725415779,-0.00489154993478591
