combo_id,enrollment_1,enrollment_2,enrollment_3,zero_rank,delta_rank,zero_shot_mean,best_sft_mean,best_sft_minus_zero,best_run_name,best_learning_rate,best_epoch,mean_sft_across_24,median_sft_across_24
108,050.wav,080.wav,090.wav,46,56,0.690195502900197,0.6963148769993482,0.006119374099151198,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.685601007157055,0.6855494762562774
53,020.wav,050.wav,090.wav,79,57,0.7005749505562231,0.7066009755012295,0.00602602494500637,A_lr5e-7_cosine8_ref031_seed42,5e-7,6,0.6954169548519932,0.6962828726514407
47,020.wav,040.wav,080.wav,20,58,0.6829745130374202,0.6887958889849927,0.0058213759475724824,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.6761204478424195,0.6771737289061894
80,030.wav,070.wav,080.wav,59,59,0.6937427279220687,0.6994146426300522,0.00567191470798345,C_lr1.5e-6_cosine8_ref031_seed42,1.5e-6,3,0.6891374219859693,0.6895306276430562
40,020.wav,030.wav,070.wav,93,60,0.7041221755780948,0.7093496887944472,0.005227513216352397,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.6989533696809073,0.6997483226079286
35,010.wav,080.wav,100.wav,43,61,0.6880458748203377,0.6931916138159964,0.005145738995658622,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.6823703497469369,0.6828727080906611
73,030.wav,050.wav,080.wav,110,62,0.7110012716205105,0.7159635601594917,0.004962288538981174,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.7067606236431091,0.7076681813729346
7,010.wav,020.wav,090.wav,50,63,0.6908902846805797,0.6958461813075436,0.00495589662696394,A_lr5e-7_cosine8_ref031_seed42,5e-7,6,0.6832828206715701,0.6844967888285884
8,010.wav,020.wav,100.wav,76,64,0.6984253224763638,0.703190438171168,0.004765115694804201,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.692186297441875,0.6930567641590892
38,020.wav,030.wav,050.wav,118,65,0.7213807192765366,0.7259623845146633,0.004581665238126753,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.7165765713380471,0.718481486344258
113,060.wav,070.wav,100.wav,28,66,0.684150436479066,0.6883155312895927,0.004165094810526626,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.675912102385858,0.6773425831596925
34,010.wav,080.wav,090.wav,17,67,0.6805108370245536,0.68439413812569,0.0038833011011364382,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.6734668729766321,0.6733095264920127
104,050.wav,060.wav,100.wav,89,68,0.7014089801775079,0.704928227009809,0.003519246832301093,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.6935353040429978,0.6939394912225209
112,060.wav,070.wav,090.wav,7,69,0.6766153986832819,0.6795180555992865,0.0029026569160045534,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.6670086256155532,0.6678401045363671
13,010.wav,030.wav,080.wav,88,70,0.7013166057448671,0.7040428212858335,0.0027262155409664146,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.694626489462686,0.6958792156110203
1,010.wav,020.wav,030.wav,111,71,0.7116960534008933,0.7140416456410051,0.0023455922401118823,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.7044424371576241,0.7061575986246766
92,040.wav,060.wav,080.wav,5,72,0.6762735048629209,0.6786129389499754,0.002339434087054504,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.6653353202631195,0.6663188095945266
103,050.wav,060.wav,090.wav,60,73,0.6938739423817237,0.6961307513195026,0.002256808937778909,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.684631827272693,0.6855450445558522
45,020.wav,040.wav,060.wav,33,74,0.6866529525189469,0.6886117633051471,0.0019588107862001936,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.6751512679580576,0.6755183310903685
76,030.wav,060.wav,070.wav,71,75,0.6974211674035956,0.6991667387594299,0.0017455713558343078,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.6881682421016072,0.6887801340685333
119,070.wav,090.wav,100.wav,30,76,0.6842198038357962,0.6859323126774819,0.0017125088416857226,A_lr5e-7_cosine8_ref031_seed42,5e-7,6,0.6741172808599103,0.6743400711263918
110,050.wav,090.wav,100.wav,90,77,0.7014783475342378,0.7029792629857655,0.0015009154515277512,A_lr5e-7_cosine8_ref031_seed42,5e-7,6,0.6917404825170501,0.6925166584919112
30,010.wav,060.wav,100.wav,54,78,0.6917243143018644,0.6930074881361508,0.001283173834286333,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.6814011698625748,0.6815621633517293
71,030.wav,050.wav,060.wav,115,79,0.7146797111020372,0.7157794344796461,0.0010997233776088855,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.705791443758747,0.70695764034343
99,040.wav,080.wav,100.wav,25,80,0.683877910015435,0.6846825778733616,0.0008046678579266553,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.6724439755074766,0.6729254315309191
36,010.wav,090.wav,100.wav,55,81,0.6917936816585945,0.6922244687920797,0.0004307871334852109,A_lr5e-7_cosine8_ref031_seed42,5e-7,6,0.6796063483366271,0.6797535355082687
49,020.wav,040.wav,100.wav,64,82,0.6942573576714611,0.6946814022285333,0.00042404455707212296,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.6822599232024147,0.6828255446249951
82,030.wav,070.wav,100.wav,100,83,0.7050255725561095,0.705236377682816,0.00021080512670645923,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.6952768973459643,0.6970760444512842
29,010.wav,060.wav,090.wav,29,84,0.6841892765060803,0.6842100124458445,2.0735939764149336e-05,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.67249769309227,0.6725207747964871
75,030.wav,050.wav,100.wav,120,85,0.7222841162545514,0.7218490734030323,-0.00043504285151907407,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.7129000990031042,0.71430464600415
98,040.wav,080.wav,090.wav,6,86,0.6763428722196508,0.6758851021830553,-0.0004577700365955284,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.6635404987371717,0.6622574866900026
48,020.wav,040.wav,090.wav,34,87,0.686722319875677,0.6859790621674314,-0.0007432577082455705,A_lr5e-7_cosine8_ref031_seed42,5e-7,6,0.6733564464321099,0.6732165111604542
81,030.wav,070.wav,090.wav,72,88,0.6974905347603254,0.6964644888652982,-0.0010260458950271945,A_lr5e-7_cosine8_ref031_seed42,5e-7,6,0.6863734205756594,0.6869500733535016
11,010.wav,030.wav,060.wav,99,89,0.7049950452263939,0.7038586956059879,-0.0011363496204059853,A_lr5e-7_cosine8_ref031_seed42,5e-7,3,0.6936573095783239,0.6948791702225572
74,030.wav,050.wav,090.wav,116,90,0.7147490784587672,0.7135114391735818,-0.001237639285185388,A_lr5e-7_cosine8_ref031_seed42,5e-7,6,0.7039966222327992,0.7053429759439084
