run_name,learning_rate,epoch,sample_id,zero_shot_mean,sft_mean,delta
ep5_lr5e-6_ref031_seed42,5e-6,0,test_060,0.748460786126348,0.703695930355494,-0.044764855770853984
ep5_lr5e-6_ref031_seed42,5e-6,0,test_070,0.7020284233394412,0.6795706747764344,-0.022457748563006752
ep5_lr5e-6_ref031_seed42,5e-6,0,test_080,0.710240203762068,0.6869767062874725,-0.02326349747459544
ep5_lr5e-6_ref031_seed42,5e-6,0,test_090,0.7424219908168611,0.7136584066838596,-0.028763584133001507
ep5_lr5e-6_ref031_seed42,5e-6,0,test_100,0.7673682494624399,0.7026733579606121,-0.06469489150182772
ep5_lr5e-6_ref031_seed42,5e-6,0,test_110,0.7297981883389598,0.7130505995849069,-0.01674758875405291
ep5_lr5e-6_ref031_seed42,5e-6,0,test_120,0.7465359615274761,0.7026259681469295,-0.043909993380546686
ep5_lr5e-6_ref031_seed42,5e-6,0,test_130,0.7635894531843347,0.7402840752036374,-0.023305377980697317
ep5_lr5e-6_ref031_seed42,5e-6,0,test_140,0.7585700317792884,0.6811645245869604,-0.07740550719232797
ep5_lr5e-6_ref031_seed42,5e-6,0,test_150,0.47377519051946965,0.6711529764827239,0.19737778596325423
ep5_lr5e-6_ref031_seed42,5e-6,0,test_160,0.7576642344657479,0.7475020737114723,-0.010162160754275673
ep5_lr5e-6_ref031_seed42,5e-6,0,test_170,0.7923444815054443,0.6983437048332641,-0.09400077667218021
ep5_lr5e-6_ref031_seed42,5e-6,0,test_180,0.7771426005036552,0.7408873506948227,-0.036255249808832546
ep5_lr5e-6_ref031_seed42,5e-6,0,test_190,0.7331120498172411,0.6981764552536113,-0.034935594563629824
ep5_lr5e-6_ref031_seed42,5e-6,0,test_200,0.6995681171364742,0.6746818671577358,-0.02488624997873834
ep5_lr5e-6_ref031_seed42,5e-6,1,test_040,0.7587036782042115,0.5923743264165809,-0.16632935178763053
ep5_lr5e-6_ref031_seed42,5e-6,1,test_050,0.735596533715357,0.6373472994342223,-0.09824923428113475
ep5_lr5e-6_ref031_seed42,5e-6,1,test_060,0.748460786126348,0.7344009357094099,-0.014059850416938136
ep5_lr5e-6_ref031_seed42,5e-6,1,test_070,0.7020284233394412,0.6781519882256323,-0.02387643511380888
ep5_lr5e-6_ref031_seed42,5e-6,1,test_080,0.710240203762068,0.7488287552516271,0.038588551489559086
ep5_lr5e-6_ref031_seed42,5e-6,1,test_090,0.7424219908168611,0.6711394183408957,-0.07128257247596537
ep5_lr5e-6_ref031_seed42,5e-6,1,test_100,0.7673682494624399,0.6806176018137507,-0.08675064764868912
ep5_lr5e-6_ref031_seed42,5e-6,1,test_110,0.7297981883389598,0.6830438757037297,-0.04675431263523011
ep5_lr5e-6_ref031_seed42,5e-6,1,test_120,0.7465359615274761,0.7165131347057567,-0.030022826821719417
ep5_lr5e-6_ref031_seed42,5e-6,1,test_130,0.7635894531843347,0.7708163029069505,0.00722684972261578
ep5_lr5e-6_ref031_seed42,5e-6,1,test_140,0.7585700317792884,0.6688713263132583,-0.0896987054660301
ep5_lr5e-6_ref031_seed42,5e-6,1,test_150,0.47377519051946965,0.6079713711412832,0.13419618062181354
ep5_lr5e-6_ref031_seed42,5e-6,1,test_160,0.7576642344657479,0.6807535792189959,-0.076910655246752
ep5_lr5e-6_ref031_seed42,5e-6,1,test_170,0.7923444815054443,0.7151927146630516,-0.07715176684239278
ep5_lr5e-6_ref031_seed42,5e-6,1,test_180,0.7771426005036552,0.7524370546698632,-0.02470554583379203
ep5_lr5e-6_ref031_seed42,5e-6,1,test_190,0.7331120498172411,0.724765650615303,-0.008346399201938137
ep5_lr5e-6_ref031_seed42,5e-6,1,test_200,0.6995681171364742,0.6923847322704476,-0.007183384866026543
ep5_lr5e-6_ref031_seed42,5e-6,2,test_040,0.7587036782042115,0.6755273688638669,-0.08317630934034459
ep5_lr5e-6_ref031_seed42,5e-6,2,test_050,0.735596533715357,0.646733990026889,-0.08886254368846802
